name,date,text,Polarity,Subjectivity
PeterTHEfuckingPECKER,2024-05-25T23:34:29.000Z,fire her assss now she too entitled to her damn escorting job cus thats all the fuck she doing is escorting everybody up the red carpet calm down that lady damn near pushed her ass down the stairs better leave these celebs alone,0.026984126984126982,0.403968253968254
José-Luis Pino,2024-05-25T23:34:26.000Z,definitely couldnt right now because the second a conservative got near it with any power theyd take it away it would have to be added like healthcare or something where they couldnt do that as easily,0.1638095238095238,0.4538095238095238
KayCee,2024-05-25T23:34:25.000Z,spiral the hair on the rod and at the base near the roots twist the rod itself to make it tight bend the ends of the flexi rod to in place once done youtube it,-0.29285714285714287,0.5619047619047618
JG,2024-05-25T23:34:22.000Z,im thinking near b or at summer slam imo,0.1,0.4
b2cc,2024-05-25T23:34:22.000Z,near,0.1,0.4
uk paypig,2024-05-25T23:34:21.000Z,whose lives near london findom paypig humanatm,0.1,0.4
Siobhan,2024-05-25T23:34:21.000Z,yep you and all the other people who want to sentence raped and impregnated children to suffer blood loss organ loss injury disability andor death are not allowed anywhere near raped and impregnated children,-0.012499999999999997,0.3875
Sheryl Worley,2024-05-25T23:34:21.000Z,welcome to baby land where they just keep popping them out coming soon to a location near you great incentive peogram world benfitng rewards more information to follow stay tuned sw adventure advertising,0.55,0.6375
𓆩ཐིཋྀ𓆪,2024-05-25T23:34:20.000Z,girl chaconne near the bottom you deserve to be jailed,0.1,0.4
昭通 绥江 镇雄 彝良 威信 水富,2024-05-25T23:34:19.000Z,and we hauled the boat in as near the shore as we t hought was proper,0.05,0.25
Ray Bilodeau,2024-05-25T23:34:16.000Z,word vomit specialist kennedy spews more festered word vomit to feed his knee dropping fellow cultists ravenous brain worms projecting what we all have seen his own mango bag of mush do to all respectable things he gets near mr kennedy whats your excuse to blaspheme,0.33,0.48999999999999994
Amir,2024-05-25T23:34:16.000Z,unfortunately you are wrong check equal weight nasdaq and sp those are hovering near aths yes there is cash on the sideline and yes they dont like small cap for now but your fund is not a small cap fund and its under performance is due to high allocation to several,-0.10999999999999999,0.47388888888888886
Ken Iredale,2024-05-25T23:34:15.000Z,youre a liar god would not do that plus do you see ranchers or dairy farmers dropping like flies no none what creep gates is i mean i wouldnt let him near my family by a country mile hes sick,-0.30892857142857144,0.6482142857142857
Mike Pivol,2024-05-25T23:34:14.000Z,someone in the last few months committed suicide at one of the ranges near me such a shitty thing to do leave some random strangers to be traumatized while you selfishly destroy the lives of everyone that loves you,-0.13333333333333333,0.2611111111111111
Submissive Findom Helper/RT Bitchboy,2024-05-25T23:34:14.000Z,whose lives near london findom paypig humanatm,0.1,0.4
Timothy Patrick,2024-05-25T23:34:12.000Z,calls for violence including genocide are generally protected by the first amendment to be unprotected as incitement speech must be both directed at causing and likely to cause imminent near immediate lawless action that statement is not incitement,0.1,0.4666666666666667
Albert Trigg,2024-05-25T23:34:11.000Z,i had it to catterall catterall had the cleaner more impactful work throughout taylor was busier in the second half of the fight but nowhere near enough clean shots to nick the rounds,0.13333333333333333,0.37777777777777777
Raymond the Bloodbath,2024-05-25T23:34:10.000Z,id donate but im not near an outhouse,-0.05,0.4
Zach,2024-05-25T23:34:09.000Z,im copping these if i find them in the warehouse store near me,0.1,0.4
May Sunshine,2024-05-25T23:34:08.000Z,im going go be in jersey near ny on the fourth of july weekend when red sox will play the yankees but tickets are super pricy,0.10833333333333334,0.26666666666666666
BeeWX,2024-05-25T23:34:07.000Z,possible rotation near fairview ok,0.19999999999999998,0.6333333333333333
Peter Crypto,2024-05-25T23:34:01.000Z,cwif in the near future,0.05,0.2625
they call me Frank,2024-05-25T23:34:00.000Z,thatll kll the rest of the cattle,0.0,0.0
-Al-,2024-05-25T23:33:59.000Z,hope you do not live anywhere near sturgeon if so do not ever let him go outside,0.01060606060606061,0.3166666666666667
FYTB,2024-05-25T23:33:53.000Z,damn near put that mane on injury reserve,0.1,0.4
Kein,2024-05-25T23:33:51.000Z,like damn near every other time hsr shows up on the tl in between all the idol stuff is this image or a variant of it also genshin designs are known for being over designed,-0.012499999999999997,0.3875
𝘑𝘢𝘮𝘦𝘴 𝘈𝘺𝘥𝘦𝘭𝘰𝘵𝘵,2024-05-25T23:33:51.000Z,tornado near vici in nw ok a few minutes ago,0.13333333333333333,0.3333333333333333
Bill Delor,2024-05-25T23:33:50.000Z,its terrible but so good just be near a toilet in about mins i allow myself to have it times a year for good reason,0.09333333333333331,0.52
Pistol Packin' Mama,2024-05-25T23:33:50.000Z,found a neat museum near dubois wy the national museum of military vehicles they are having a memorial day weekend event its cool they kicked us out at closing,0.11666666666666665,0.3833333333333333
Near The Edge,2024-05-25T23:33:49.000Z,who,0.0,0.0
Guck Foogle,2024-05-25T23:33:49.000Z,the mypillow guy was right and the software voting machines company sued him into near bankruptcy,0.19285714285714284,0.46785714285714286
Teresa in Identity,2024-05-25T23:33:46.000Z,enjoying a peaceful breakfast at the tsukiji honganji temple this buddhist temple has been rebuilt many time so it is more spacious than others i have visited these japanese strawberries are small but mighty in flavor i got them near the arakurayama sengen park,0.25,0.475
Tim Skin,2024-05-25T23:33:45.000Z,im not going anywhere near trumps buttplug thanks,0.15000000000000002,0.30000000000000004
Victoria Byers,2024-05-25T23:33:44.000Z,america is all kinds of fucked up but we dont need a career criminal fraudrapist in the highest office again your cretinous fans are in the minority and polls are irrelevant youve never ever won the popular vote and you wont be near the white house only the big house,-0.1,0.5812499999999999
FactEnjoyer88,2024-05-25T23:33:42.000Z,cannabis isnt good but it sure as fucking hell aint nowhere near as bad as alcohol,2.2204460492503132e-17,0.671111111111111
MidwestGal,2024-05-25T23:33:37.000Z,delicious seafood and cocktails today near raleigh at highly recommended,0.42,0.6466666666666666
derk,2024-05-25T23:33:34.000Z,no actually im suggesting you have umpire brain because you dont understand why the ss playing near the base path is poor positioningie how the game is actually played,-0.25,0.43333333333333335
America_MUST_Unite | #iStandWithTrump,2024-05-25T23:33:34.000Z,its espionage no law abiding american is stupid enough to intentionally fly a drone anywhere near a restricted noflyzone,0.020000000000000025,0.5599999999999999
The Queen Of Damn Near Everything,2024-05-25T23:33:33.000Z,if were a cat,0.0,0.0
Mary,2024-05-25T23:33:32.000Z,i used to validate for near i just found out that i could for and im so psyched to be doing this again,0.1,0.4
voodoojester86,2024-05-25T23:33:31.000Z,coming to a grill near you a lb brisket wish you were still here in spokane id be bringing some in on tuesday if you were,0.1,0.4
The Met: Ancient Near Eastern Art,2024-05-25T23:33:26.000Z,drinking vessel istikan,0.0,0.0
StormHQ ☈,2024-05-25T23:33:20.000Z,tornado on the ground near chester ok take shelter now,0.3,0.45
RowenaMenton,2024-05-25T23:33:20.000Z,desperate stuff britain cant afford it and none of the tory donors or members will have their little darlings near it,-0.22916666666666666,0.6333333333333333
skylar | dnptwt l emotwt l musictwt,2024-05-25T23:33:20.000Z,guys i just had a near death experience so my mum asked me to bring the switch downstairs to play random games together so i say yeah i bring it down halfway through playing my mums like huh why does it say im called skylar and im thinking,-0.1851851851851852,0.3962962962962963
Theatre Of Dreams,2024-05-25T23:33:19.000Z,amrabat is no where near case on a good day plus amrabat self suffer injury coming into the season he wasnt good whenever he played you cant just bench a class player like case for an amrabat that was below decent but during the course of the season players earned it,0.4166666666666667,0.5666666666666667
KING ROMAN,2024-05-25T23:33:16.000Z,trust its nowhere near as hilarious as you stalking miss sunshines mentions for attention shes not interested my guy,0.15833333333333333,0.6333333333333333
Ethan Petrik,2024-05-25T23:33:15.000Z,near midfield,0.1,0.4
stevemercer1961@gmail,2024-05-25T23:33:11.000Z,near dark,-0.024999999999999994,0.4
Venik,2024-05-25T23:33:10.000Z,strikes by four lmur product missiles targeted a ukrainian crossing near vovchansk and the military equipment positioned nearby,0.0,0.25
ButterYourBiscuit,2024-05-25T23:33:08.000Z,he landed near the edge when he jumped higher,0.175,0.45
You tooo close man,2024-05-25T23:33:08.000Z,james harden is less efficient than kyrie in damn near everything heres a fun fact for ya kyrie has seasons shooting from the james doesnt got one kyrie also has the better career fg ft percentage foh,0.18333333333333335,0.2916666666666667
Electrokill44 alt,2024-05-25T23:33:07.000Z,did a in game report we lost a game because he out lasted us after we lost never found the guy name was anonymous we could not pick up a medallion also because it glitched near one of the bunkers after a fight,-0.23333333333333336,0.4000000000000001
PH da near,2024-05-25T23:33:05.000Z,mano,0.0,0.0
乔华莘,2024-05-25T23:33:00.000Z,sub sonic tomahawk cruise missiles t u confident they can reach anywhrre near the island,0.3,0.6166666666666667
scott,2024-05-25T23:33:00.000Z,it was close but catterall winnowhere near like the robbery of taylor winning the first fight,0.2833333333333333,0.4944444444444444
Trade-Alerts (DIscord Link in My Profile),2024-05-25T23:32:55.000Z,bonk near bullish get realtime updates and join our crypto alerts discord server for uptodate coin information on trending coins our members are making big gains dont waitjoin now and be part of our success,0.13333333333333333,0.16666666666666666
Mocking Jay,2024-05-25T23:32:54.000Z,they all closed near me too far of a drive,0.03333333333333333,0.5
Mack Barker,2024-05-25T23:32:52.000Z,i am so sorry for your loss i will never forget when grayson helpd my famly find a mortgage lender in the pflugerville area damn near saved me from bank ruptsy god bless grayson murray,-0.2,0.7
Jack McMillan,2024-05-25T23:32:50.000Z,probably the best day of my life as a united fan everything about it was damn near perfect,0.7000000000000001,0.5666666666666667
Prune60,2024-05-25T23:32:41.000Z,although theyve tried to change tactics it hasnt really helped because people think the key rate will go up not down why invest now if you can get a better long term rate in the near future but russia needs that money,0.11825396825396825,0.41626984126984123
꧁0xSoroush꧂ $MON $ARCA $XTER,2024-05-25T23:32:40.000Z,,0.0,0.0
Liz A,2024-05-25T23:32:39.000Z,people were surveyed people said that life begins at fertilisation x rounded to two decimal places thats thats not even a tenth of people asked who said that life begins at fertilisation so no not nowhere near,0.1,0.4
Rebel Son Unbroken,2024-05-25T23:32:38.000Z,whatever was near enough,0.05,0.45
"Tinker, Tailor, Soldier, AI",2024-05-25T23:32:38.000Z,women want to stay near their families in order to feel safe and protected the nuclear family idea formed from chasing a job geographically is the problem,0.3,0.45
N farrar,2024-05-25T23:32:36.000Z,featured his entire fraudulent character reference for initial service training this past week near observed stolen valor occupants of infrastructure he was cited as the show tell funny not funny a social break exhibition of,0.0011904761904761912,0.4773809523809524
﹟𝐒𝙾𝙽𝙶𝙱𝙸𝚁𝙳 𝐇𝙴𝚁𝙾 .ᐟ,2024-05-25T23:32:36.000Z,shes just smoking a joint in an ally near by is weed even legal whose to say at this point,0.15000000000000002,0.30000000000000004
Caustiously Optimistic Wolves Fan,2024-05-25T23:32:35.000Z,media ant is the next jordan also media see its ridiculous anyone said he was the next jordan hes clearly no where near that level,-0.056666666666666664,0.35666666666666663
Buffalo News Soccer,2024-05-25T23:32:28.000Z,close for berlin hernandez springs santi almada down the left and he dices inside and tries his luck near post spencer catalano was positioned well but it may have hit the post before it hit the keeper anyway no goal,-0.038888888888888896,0.27222222222222225
"ARE YOU WITH ME, LIONS!?",2024-05-25T23:32:27.000Z,the power went out of delaware ave near dave and busters and nobody has any fucking sense,-0.25,0.6000000000000001
cmScanner_KL,2024-05-25T23:32:24.000Z,pairs with prices at key levels in the last mblur beamx near celo fil yfi dot woo zrx kava cake powr bome xrp jto iota alt hifi etc get more scan results at,0.15,0.4916666666666667
THE Church,2024-05-25T23:32:23.000Z,trump would never be anywhere near a grill,0.1,0.4
Alice,2024-05-25T23:32:22.000Z,tickets are near me so expense isnt an issue,0.1,0.4
Allan Beveridge,2024-05-25T23:32:20.000Z,c a near endless cycle fortunately we can become free of this cycle thereby reducing our suffering all we need do is learn from what buddha shared and take one after another keep going,0.19375,0.6625
allamericanweather,2024-05-25T23:32:20.000Z,confirmed tornado near chester ok seek shelter now,0.3333333333333333,0.6333333333333333
Terry Art Ó Laoghaire,2024-05-25T23:32:17.000Z,listening on making some good points between rude interruptions by david speers subsidise fossil fuels are not taxing gas exports anywhere near enough we need to phase out fossil gas exports by taxing it to pay for health education etc,0.125,0.525
Gmp22ad1,2024-05-25T23:32:13.000Z,wonder where the sewer is near that house wonder if bh cleared blood in the snow and put it down the sewer,-0.02777777777777779,0.34444444444444444
#WorkingClassTory,2024-05-25T23:32:11.000Z,see me im wunnerful noones near as wunnerful as me how did you discover that ah telt myself im honest john after all see when youre wunnerful you know mair than anyone else when i want an intelligent conversation i talk to myself noone better oh aye right,0.45714285714285713,0.6471428571428571
SoggyDog,2024-05-25T23:32:10.000Z,its because you were most likely in a school or a similar environment where you and everyone else was pretty much forced to be near each other and get along you naturally make friends in that sort of environment once you get out everyone sooner or later realizes that theyre,0.05833333333333332,0.47500000000000003
ily_greentigresseyes,2024-05-25T23:32:06.000Z,keep publically calling us apartheid state thecairoreview try to threaten the only way to avoid the creation of one state where palestinian arabsby sheer demographicsbecome the ruling majority in the near future forgets history asaid radio,0.025,0.56875
Carol Dickinson,2024-05-25T23:32:04.000Z,just curious how many people out there would want to live in a place like this no cell phones no cell towers off grid small likeminded christian community with shared garden water well and maybe a few chickens for eggs oh and near a river with rainbow trout,0.026623376623376625,0.41428571428571426
Ysf,2024-05-25T23:32:03.000Z,i can feel death i can see its beady eyes maybe its nearhopefully,0.0,0.0
ك&#x624;د خ&#x635;م ن&#x645;ش&#x64A; ن&#x624;ن ar,2024-05-25T23:32:02.000Z,near fire pedro a goldfish named fish have hm b,0.1,0.4
Avenue Victor Hugo Books,2024-05-25T23:32:00.000Z,mystic lakes signed by damian musello near fine hardcover first edition first printing donald i fine,0.2866666666666667,0.4133333333333333
North central Arkansas weather updates,2024-05-25T23:31:56.000Z,tornado on the ground near mutual ok,0.3,0.45
Diana,2024-05-25T23:31:53.000Z,we were near feral which means we can size you up quickly identify your most vulnerable point and target it just to shut you the fuck up then well go get a snack or whatever,0.006666666666666665,0.5
Tri,2024-05-25T23:31:52.000Z,i think we are rarely get scared with something that biggest than us but we could be easily get scared with something that near and or close to our level this is how it feels to get intimidated by our competitors,0.2777777777777778,0.7111111111111111
Zara,2024-05-25T23:31:51.000Z,airstrike near the kuwaiti hospital in central rafah southern gaza strip,0.03333333333333333,0.21666666666666667
Doesn't play nice with Nazis,2024-05-25T23:31:50.000Z,bummer this is h old i like getting near the top of the comments to call a schmuck,0.2333333333333333,0.3666666666666667
Midcard Jobber,2024-05-25T23:31:49.000Z,nia jax deserves to be where shes at near the top of the card shes been on an absolute tear the past months or so,0.1375,0.5125
The Lady Instructor - Sofia Drebot,2024-05-25T23:31:47.000Z,community health care center near us,0.0,0.25
Film The Police LA,2024-05-25T23:31:46.000Z,last seen near pan pacific park,0.05,0.23333333333333334
near normal,2024-05-25T23:31:45.000Z,get poor people to send him cash over and over again,-0.4,0.6
Brad,2024-05-25T23:31:39.000Z,tornado near mutual ok via,0.3,0.45
Damilare Damidez,2024-05-25T23:31:34.000Z,great insight,0.8,0.75
@kingstongarrick,2024-05-25T23:31:32.000Z,wtf is musk doing now every time your cursor goes near someones name you get a profile popup that wont disappear and a plague of novelty boobytraps in the form of arbitrary sitespecific keyboard shortcuts that eg send your posts while youre still trying to type them,-0.16666666666666666,0.6666666666666666
Nivok Spilkommen,2024-05-25T23:31:31.000Z,i guess well find out when its published i saved your review preview and shall order a copy of the book speaking of guessing not hard to guess it wasnt going to be about micro wormholes with a port near a black hole projecting its gravity in the form of dark matter,-0.017708333333333326,0.44375
Alex Lewis,2024-05-25T23:31:26.000Z,wish i could but theres not one near me in green bay,-0.05,0.35
Justin Raymond Park,2024-05-25T23:31:26.000Z,i hope so or i think there might be quite a lot of disappointed new surface owners in the near future,-0.12840909090909092,0.4323863636363636
JohnBoy,2024-05-25T23:31:24.000Z,this is falling water by frank lloyd wright if you are ever near by then you should visit,0.1,0.4
casper,2024-05-25T23:31:23.000Z,nope htf did that happen and ik we are having a laugh but you really dont look anywhere near,0.19999999999999998,0.23333333333333336
Hemdi Zahriyeh,2024-05-25T23:31:21.000Z,their day will surely come that day is oh so near,0.3,0.6444444444444444
Flames Wire,2024-05-25T23:31:21.000Z,making sure cow near creek is safe new baby cow any moment,0.16161616161616163,0.4294612794612795
GADawg89,2024-05-25T23:31:21.000Z,biden administration puts pressure on china to halt military drills near taiwan,0.0,0.25
NooruGuru,2024-05-25T23:31:21.000Z,my childhood fav actually no followed by britania delight then krackjack,0.0,0.1
Victory is Near,2024-05-25T23:31:20.000Z,they will you cant wait,0.0,0.0
Stormrider,2024-05-25T23:31:19.000Z,three pedo trans groomers who should be no where near this child wth is wrong with her mother or whoever her guardian is,-0.2,0.65
Leandro,2024-05-25T23:31:18.000Z,nato provokes russia and exponentially raises the war a nato attack on the nuclear early warning radar station near armavir definitely marks a before and after in the conflict as several reference channels for me well point out an attack of these characteristics is one of,0.05,0.3
CrossRoads,2024-05-25T23:31:18.000Z,btw ive known some great ds in years past also known some crappy rs badgood exists in near all categories exception good pedphies do not exist,0.3375,0.5
magsblue,2024-05-25T23:31:16.000Z,doesnt seem like this person should be allowed near patients even non jews wouldnt feel safe around such a hateful radical,0.19999999999999998,0.4666666666666666
Ross Garner,2024-05-25T23:31:13.000Z,i live too near the town,0.11818181818181818,0.45
brokecollegefifa,2024-05-25T23:31:12.000Z,well if they mark kelsy at the far post he will just go near post,0.1,0.7
Frosty The Snowman,2024-05-25T23:31:09.000Z,trueeeee i dont have a costco near me but i do get myself a crap ton of rice and chicken whenever i can usually otherwise i stock up on chips and instant meals and just buy vegetables every other day depending on what im in the mood yo cook,-0.2791666666666667,0.5736111111111112
Joker Narukami,2024-05-25T23:31:09.000Z,lol for real though im at the point where i know their strategy is basically to wait until theyre damn near a month away from releasing a game before showing any gameplay so i just say let em cook but im beyond antsy to see whats in the kitchen now,0.17500000000000002,0.44999999999999996
California_9ER,2024-05-25T23:31:07.000Z,find a rv rental place near you theyre not terribly expensive move on or fly home talking about the situation is not content,0.3833333333333333,0.6666666666666666
liv,2024-05-25T23:31:05.000Z,it is nearly impossible for me to mask when im near a cute guy i go full autistic,0.016666666666666663,0.6300000000000001
haya,2024-05-25T23:31:03.000Z,hes near bora how can he not be sick,-0.30714285714285716,0.6285714285714286
cielo / aster Rurui #1 fan !,2024-05-25T23:31:01.000Z,ah thats something i can certainly get behind and you our director are rui kamishiro irl seriously you kept spamming end of hatsune miku earlier youre evil dont come near,-0.23650793650793647,0.6396825396825396
Pyro,2024-05-25T23:31:01.000Z,got like a couple homes near me that i walk past in the middle of the day on a weekend and in the middle of the night with nods cars and shit there but nobody home its so weird,-0.14166666666666666,0.4083333333333334
H-E-B,2024-05-25T23:30:58.000Z,once is one time too many mind dming us some pics of the bag so we can share this with our manufacturing team well need the upc number near the barcode and the lot code near the expiration date,0.2333333333333333,0.43333333333333335
Near The Edge,2024-05-25T23:30:56.000Z,ooh yes let of be her how delicious a second defeat would be,0.5,0.5
Char,2024-05-25T23:30:54.000Z,doesnt have anywhere near the benefits of a roof over their heads and better mental health care,0.16666666666666666,0.3666666666666667
"Lauren Lorde, MPA",2024-05-25T23:30:53.000Z,on jacks behalf that second stair is damn near invisible lol,0.3,0.3666666666666667
Chris,2024-05-25T23:30:50.000Z,for being the bronx i sure do see mostly white rednecks then you have the reality of their size nowhere near k or k they claim pic of chiefs stadium for comparison seats people you do the math and see if that rally was or even the size,0.19999999999999998,0.4296296296296296
Lance Mannion,2024-05-25T23:30:49.000Z,and ten years from now youll have made your thirtyseventh revised estimate about when all the vaccinated will be sick or dying youre the sad equivalent of a doomsday prophet standing on a street corner screaming the end is near but with even less credibility,-0.2561904761904762,0.4647619047619048
Sierra Nevada World Music Festival,2024-05-25T23:30:47.000Z,were all about community and we love working with independent stores in towns near the festival support local and buy your snwmf tickets from one of these outlets camping passes must be purchased online head over to,0.15,0.28125
teedublu (tw),2024-05-25T23:30:46.000Z,sitting down to see furiosa if its anywhere near as good as fury road im in for a treat,0.2148148148148148,0.42962962962962964
Peace requires Action GOYB,2024-05-25T23:30:44.000Z,lack of rezoning to medium density is pushing up home prices homes including apartments near to amenity,0.1,0.4
Waka Flocka Flame,2024-05-25T23:30:42.000Z,i so damn scared of love i damn near look for my sercurity when i hear the word,0.3,0.5
Don,2024-05-25T23:30:39.000Z,possibly the ugliest human on the planet how anyone could go near that is beyond me,0.03333333333333333,0.5
The Queen Of Damn Near Everything,2024-05-25T23:30:38.000Z,his expression in the first photo is downright creepy dangerous a huge red flag,-0.08999999999999998,0.6266666666666667
James Dunn,2024-05-25T23:30:37.000Z,these oiler fans getting the rest of the city pumped up on whyte ave near th street,0.1,0.4
russell sellers,2024-05-25T23:30:32.000Z,safe for pregnant women to sit near the thug has no gun,0.31111111111111106,0.4666666666666666
Gregory,2024-05-25T23:30:32.000Z,herbert w armstrong pope francis and i have warned that giving germany access to americas b tatical nuclear bombs was a grave mistake in the very near future deutschland will use these weapons against the usa and nato the fs germany bought will carry the b bombs,0.065,0.3225
Michael Paul,2024-05-25T23:30:32.000Z,dxy btc trades converse to the us dollar hs pattern is a high prob pattern the current arch is the rshoulder very near completion see redblue lines those are moving averages they are about to cross exactly at rshoulder confluence for breakdown btc up,0.10800000000000001,0.34199999999999997
SPCA Cincinnati,2024-05-25T23:30:27.000Z,our program is near and dear to all of our hearts we send a very special thanks to dopeys new mama have a wonderful evening you two,0.3801298701298701,0.5594805194805195
MetroNews Hotline,2024-05-25T23:30:24.000Z,four decade old box near mint works perfect missing only anklebone connected to the knee bone,0.2,0.53
Men on Film Pod,2024-05-25T23:30:23.000Z,i like him but i feel like he isnt going to top jesse or come anywhere near close,0.3,0.45
Global Entry Interviews,2024-05-25T23:30:23.000Z,new global entry interview appointment open in derby line vermont derby line enrollment center tuesday may at pm receive text message alerts for interviews near you for free link in bio,0.0893939393939394,0.3757575757575758
Global Entry Interview Finder,2024-05-25T23:30:22.000Z,new global entry interview appointment open in honolulu hawaii honolulu enrollment center monday july at am receive text message alerts for interviews near you for free link in bio,0.0893939393939394,0.3757575757575758
Global Entry Interview Scanner,2024-05-25T23:30:20.000Z,new global entry interview appointment open in houlton maine houlton poewoodstock enrollment center friday may at am receive text message alerts for interviews near you for free link in bio,0.0893939393939394,0.3757575757575758
Star |,2024-05-25T23:30:17.000Z,is it not available in any stores near you yet l,-0.05,0.4
NBC4 Columbus,2024-05-25T23:30:16.000Z,trapper johns canoe livery near columbus ohio closes after over years,0.1,0.4
"Craig Ceecee, Ph.D.",2024-05-25T23:30:14.000Z,the threat is increasing in northwest oklahoma and southcentral kansas as shear increases the greatest such threat should be near the state line where some could be intense very large hail is also likely,0.2630952380952381,0.7428571428571429
Low-Rent,2024-05-25T23:30:14.000Z,only thing harden got over kyrie is volume scoring and passing when you really think about it kyrie better than him and damn near everything and he has a ring,0.19999999999999998,0.525
Charmie,2024-05-25T23:30:11.000Z,i came to that conclusion because in the early days they were always waiting for each other to hold hands even if they werent near,0.025000000000000005,0.3583333333333334
Vindaloo Red,2024-05-25T23:30:06.000Z,probably a nice guy in reality but this is x if he lived in a small town on his own one would say he is a sexual deviant geofence alert your kids dogs when near his home balding means too much testosterone so he has a humping problem his trash pickup is pizza boxes,0.2916666666666667,0.638888888888889
Eric Shane Behel,2024-05-25T23:30:06.000Z,cardinals any ideas i know rats are near bolger glade,0.1,0.4
Dolph Niggler,2024-05-25T23:30:05.000Z,mind you him and kawhi had damn near identical numbers and he made the nd team and youre talking about not all nba numbers,0.1,0.4
The Sales Bull Follow if you sell B2C or B2B,2024-05-25T23:30:04.000Z,ive always wanted to surf tbh but i dont live near the sea seems very zen,0.14545454545454548,0.39999999999999997
suctioncup_garf,2024-05-25T23:30:02.000Z,crazy how many american movies are about some lowkey autistic white guy meeting a girl he falls in love with then getting dragged into a horrific set of circumstances that results in the death or near death of one or both of them but somehow the girl still loves the white boy,-0.07777777777777778,0.39999999999999997
Earthquake Map,2024-05-25T23:30:01.000Z,mnear coast of nicaragua depth km may utc g emsc,0.0,0.0
Global Markets Investor,2024-05-25T23:30:00.000Z,us credit card serious delinquencies of days have reached the highest level since us credit card debt is already trillion thus billion of credit card debt is near a default is the us consumer acting as if a recession was here,-0.07777777777777777,0.35555555555555557
INDOT TrafficWise,2024-05-25T23:29:59.000Z,i wb road cleared between st joe rd and leo rd mm near fort wayne,0.1,0.4
Lautsuan~,2024-05-25T23:29:59.000Z,she was hella cute back then also shes the only woman of these thats near her s,0.15,0.6
Anne,2024-05-25T23:29:58.000Z,lol marsha shouldnt be getting near an open flame,0.3,0.5333333333333333
Luna Anne,2024-05-25T23:29:58.000Z,funerals of my mother is going to the th pf may but it is her body is here her soull and spirit are near of father in jis hands,0.1,0.4
Pipe Dream Picks,2024-05-25T23:29:54.000Z,today near sweep on the picks,0.1,0.4
Hollywood Keefy,2024-05-25T23:29:52.000Z,im bouta damn near join you at this point,0.1,0.4
Jack,2024-05-25T23:29:51.000Z,i think anya taylorjoy only had lines of dialogue in the whole movie the near silent protagonist is really hard to pull off your hero often comes off as having some kind of head injury,0.1013888888888889,0.5569444444444444
NooruGuru,2024-05-25T23:29:48.000Z,your pod episode on is one of the best dissection of the classic really enjoyed the panel you had which brought back memories of my teen days of watching it at bombays alankar cinema sir should make a point to listen to it,0.33333333333333337,0.2333333333333333
Cindi Branham,2024-05-25T23:29:42.000Z,join me others at a womans rights rally on the anniversary of the overturning of roe v wade check for a rally next near you via,0.05,0.2
Near The Edge,2024-05-25T23:29:39.000Z,the only way the bird flu kills people is if it was gain of functioned and is it was gofdthe blood is on their hands,0.0,1.0
火箭vpn佛跳墙加速器苹果翻墙熊猫vpn破解加速器ins加速器梯子翻墙vpn稳定的加速器,2024-05-25T23:29:39.000Z,vpn near everyone whatever,0.1,0.4
はまぢ,2024-05-25T23:29:39.000Z,,0.0,0.0
Eva,2024-05-25T23:29:38.000Z,playing devils advocate here id say maybe elden ring is a on your first playthrough however so much of that wonder and joy is lost on repeats and it holds up nowhere near as well as other soulslikes when it comes to replayability and balance,0.24500000000000002,0.30166666666666664
Yukiko Amagi from the HIT game Persona 4,2024-05-25T23:29:34.000Z,she looked at chie for a second near speechless ofcourse she nodded her head with the message,0.05,0.2
First Class Duck,2024-05-25T23:29:31.000Z,and this is in a country that had some nasty austerity in the s and the incomes dont quite buy near equivalent to us living standards the winters are worse domestic air travel more expensive than the us and limited intercity highways,-0.19591836734693877,0.4918367346938775
fm00078,2024-05-25T23:29:30.000Z,we as usa citizens deserve to be safe but you all the demoncrats keep threatening our lives near dozen times we missed death by inches your illegals speeding drunk as we walk our dog school zones illegals cant read english they speed around loadingunloading buses,0.024999999999999994,0.475
jordan,2024-05-25T23:29:27.000Z,lol lebron shouldnt be anywhere near that list,0.45,0.55
WallyWalrus725,2024-05-25T23:29:26.000Z,pedo never be near my children,0.1,0.4
BRDigung,2024-05-25T23:29:20.000Z,only that pla dronesplanes wont ever make it close to controlling the skies anywhere near much less above taiwan,-0.016666666666666663,0.39166666666666666
PRETTY!,2024-05-25T23:29:12.000Z,i literally cant its been damn near every song on the album at one point,0.1,0.4
Light-or-Dark,2024-05-25T23:29:10.000Z,not if its near the ocean i have a giant fear of the ocean and tsunamis,0.05,0.7
townaregoingupoléolé,2024-05-25T23:29:02.000Z,one of the last things he said to me was bloody hell lad will you just go home because he didnt want me to be tired the next day even though he knew the end could well be near i will miss him so much im glad his suffering is over he was in so much pain at times,-0.057142857142857155,0.4666666666666667
Jason Drvms,2024-05-25T23:29:01.000Z,damn near every song,0.1,0.4
ك&#x624;د خ&#x635;م ن&#x645;ش&#x64A; ن&#x624;ن n,2024-05-25T23:28:59.000Z,was visiting near future life and desirability w b,0.05,0.2625
Cm Punky Brewster,2024-05-25T23:28:57.000Z,its nowhere near what it used to be best of luck on your future endeavors but this wont last another pal,0.275,0.22291666666666665
WasagaBeacher,2024-05-25T23:28:54.000Z,definitely and if he bent over near me possibly,0.03333333333333333,0.6333333333333333
Andy Hatch,2024-05-25T23:28:54.000Z,put my trail cam near my fishing spot for a week just one visitor,0.1,0.4
