name,date,text,Polarity,Subjectivity
GPM - Ticker $Bitcoin Maximalist,2024-05-20T23:56:52.000Z,someone please help me since i bought megam fox wont leave me alone,0.0,0.0
CasiTrades,2024-05-20T23:56:52.000Z,wow okay guys this th wave now have full waves and getting top confirmations across multiple timeframes this is exhausted looking like a topthe next resistance level is at this would be an extended th wave target i already count waves and a top,0.19374999999999998,0.46875
Alexis.BTC,2024-05-20T23:56:51.000Z,cepo cochihuaz coquimbo chile,0.0,0.0
Inner Healing,2024-05-20T23:56:50.000Z,mdma still on deck tapin via,0.0,0.0
Tears of the sea,2024-05-20T23:56:49.000Z,bitcoins unstoppable rise,0.0,0.0
klarkcrypto1,2024-05-20T23:56:48.000Z,waffles is cat owned by the man who told you to buy bitcoin in hodl thats all,0.0,0.0
FlyOnTheWall,2024-05-20T23:56:48.000Z,over k,0.0,0.0
"nicholasb.eth (,)",2024-05-20T23:56:47.000Z,i think ct is a good representation of all holders and most have been saying why do you need eth bitcoin is more decentralized money and sol is a better tech play everybody has been saying that idk how you havent seen that,0.55,0.525
602Milly,2024-05-20T23:56:47.000Z,bitcoin over k,0.0,0.0
Chad,2024-05-20T23:56:47.000Z,is ready to run alongside bitcoin,0.2,0.5
Leiðtogi,2024-05-20T23:56:46.000Z,and price look great,0.8,0.75
Omen,2024-05-20T23:56:46.000Z,youd be more at home in the monero community the bitcoin privacy confused guy,0.04999999999999999,0.6
Martius,2024-05-20T23:56:45.000Z,anna,0.0,0.0
Alejandro Suaya,2024-05-20T23:56:43.000Z,ultra bull,0.0,0.0
The Real World,2024-05-20T23:56:42.000Z,bitcoin has just hit and ethereum once again all trw students have managed to catch the pump by increasing their positions days in advance all thanks to the signal of our professor adam dont miss the next chance,0.1,0.1
LOLstreetjournal,2024-05-20T23:56:39.000Z,,0.0,0.0
Eric,2024-05-20T23:56:38.000Z,,0.0,0.0
MARIANNA OLIVERIO,2024-05-20T23:56:34.000Z,bitcoins parabolic trend is on fire showing incredible strength and perfection,0.9,0.9
Monkey D Lucas,2024-05-20T23:56:33.000Z,guess im not the only one that decided to climb high today what a beautiful day to rep my hoody on top of the highest mountain of the northeastern atlantic while goes back over k contemplating the next steps of and sky is only the,0.21571428571428572,0.5771428571428572
gu,2024-05-20T23:56:30.000Z,eu amo vc bitcoin,0.0,0.0
Volcano₿lond,2024-05-20T23:56:29.000Z,is this the starting of a perpetual pump,0.0,0.1
David VanderHout,2024-05-20T23:56:28.000Z,bitcoin,0.0,0.0
Tom in Clemson,2024-05-20T23:56:27.000Z,buy bitcoin,0.0,0.0
BitCode (BIP300) ᛤ𝕏,2024-05-20T23:56:27.000Z,well said people without financial education do not understand what you just said they just slow down the inflation but eth will never be diflationary,-0.15185185185185188,0.22962962962962963
Crypto Bullrunner,2024-05-20T23:56:26.000Z,a single entity purchased over btc worth billion in just hours contributing significantly to bitcoins ongoing price rally a largescale purchase like this has to come from growing confidence in btcs future,0.15089285714285713,0.32857142857142857
Bitcoin That Only Goes Up,2024-05-20T23:56:23.000Z,buy all,0.0,0.0
Super Duper Energy Expert,2024-05-20T23:56:22.000Z,you run a hedge fund and reply to tweets for hours a day you are kind of funny ill give you that i sold bitcoin calls in and im up huge,0.1875,0.95
kedamono,2024-05-20T23:56:22.000Z,etfbitcoin temporarily recovered to and fund inflows into etfs reached the highest level since march,0.0,0.0
Rum ᛤ,2024-05-20T23:56:21.000Z,dbit up in the last hours dogeput some dbit in your bag you will be glad you did buy on ethereum solana memecoins,0.25,0.5333333333333333
Somnus,2024-05-20T23:56:21.000Z,wheres the criticisms when goes up wheres the folks saying its not an asset or a currency they always go away when bitcoin goes up its pure math human behaviour and code not sure why tradfi folks are always afraid of it meanwhile smart money is in it,-0.08428571428571427,0.6063492063492063
𝐂𝐀𝐋𝐋 𝐨𝐟 𝐂𝐑𝐘𝐏𝐓𝐎™,2024-05-20T23:56:20.000Z,bilgilendirme gn nce yazdm tweet ekte nereye geldi ler nin nceki bu seviyesinde ki durumdan en az altnda maalesef kumarn dibine dnd dostlar gnlk ilemler alp krnz aln cannz yanmasn,0.0,0.0
Jake Wujastyk,2024-05-20T23:56:17.000Z,o my,0.0,0.0
Dogecoin and Bitcoin HODL,2024-05-20T23:56:17.000Z,our dreams are coming true doge,0.35,0.65
Web3 Torch,2024-05-20T23:56:17.000Z,is moving towards its,0.0,0.0
William Allen,2024-05-20T23:56:14.000Z,i dont know if i would call this a labor of love more accurately a labor of belief believes so deeply that multiple independently secured private keys are crucial for protecting your bitcoin that he spent an incredible amount of time testing its a great read,0.2727272727272727,0.48939393939393944
KM,2024-05-20T23:56:13.000Z,some of us actually know what we are talking about lol btc,0.4,0.39999999999999997
CryptoBits.BTC,2024-05-20T23:56:12.000Z,,0.0,0.0
𝑅𝑎𝑘𝑎𝑚 𝑣𝑒 𝑍𝑎𝑚𝑎𝑛,2024-05-20T23:56:12.000Z,bitcoin sirasi ile k yol alacak sakn trenden inmeyin,0.0,0.0
Bitcoin fixes that,2024-05-20T23:56:12.000Z,i still like these people more than i like liberals,0.5,0.5
買い増しロボ₿,2024-05-20T23:56:12.000Z,ath,0.0,0.0
ビットコイン大好きおじさん　仮想通貨,2024-05-20T23:56:10.000Z,,0.0,0.0
iPumpBlood,2024-05-20T23:56:10.000Z,bitx hodlers watching,0.0,0.0
"Dynoclaus ($17,$17)",2024-05-20T23:56:10.000Z,teslaall my other stocks are bitcoin proxies shit tesla owns more than el salvadorhims im looking at because of that fatty shot they just started selling cheap,0.075,0.555
Winston Alexander,2024-05-20T23:56:08.000Z,cheers to the circular economy beer drinkers,0.0,0.0
Ghost of Kebumen,2024-05-20T23:56:06.000Z,i said last year that i thought bitcoin would be at k at the end of i think that was too modest of a prediction and that k for btc is looking more realistic,0.19166666666666665,0.45
WEN BEEFY?,2024-05-20T23:56:05.000Z,congrats to all the hodlers beefy,0.2,0.9
Cryptoverse,2024-05-20T23:56:05.000Z,stablecoin market faces fresh challenges with fourthgen coins south korean report,0.3,0.5
bitcoin=the future,2024-05-20T23:56:04.000Z,now do that crying woman screaming about her dead child as they hand her a doll,-0.2,0.5
nyross,2024-05-20T23:56:03.000Z,i bet youre looking at the price of bitcoin more than once an hour right now,0.39285714285714285,0.5178571428571428
Marquinhos $MON,2024-05-20T23:56:03.000Z,investindo reais com ao ano voc vai pra puta q pariu com essa conversa irmo kkkkkkkk,0.0,0.0
DMM Bitcoin（DMMビットコイン）,2024-05-20T23:56:02.000Z,,0.0,0.0
Winston $wulf wif hat,2024-05-20T23:56:01.000Z,thats a big jet lets go,0.0,0.1
The Monarch Maestro!,2024-05-20T23:56:00.000Z,invest into bitcoin,0.0,0.0
Alfreda Thomas,2024-05-20T23:56:00.000Z,will btc hit a new alltime high soon exciting times ahead join for updates eth ern mob grt nexo ray jasmy arkm bome floki key trx shib link ada,0.1490909090909091,0.6986363636363636
Marty J,2024-05-20T23:55:59.000Z,get out of this ponzi scheme the united states has been running while you still can while its still relatively cheap to do so cash is trash this is why we,0.4,0.7
Bitcoin Bro,2024-05-20T23:55:58.000Z,imagine saying f the usa while living here,0.0,0.0
BHIVE Venezuela Bee,2024-05-20T23:55:57.000Z,allanan tercera granja de minera de bitcin en venezuela,0.0,0.0
별빛Q,2024-05-20T23:55:54.000Z,,0.0,0.0
Melonie Bugg,2024-05-20T23:55:51.000Z,profit this week so far join for updates eth ltc hot bnb ramp gft tnsr shib ray pyth luna tao rndr lrc avax,0.175,0.925
霍山536.btc,2024-05-20T23:55:49.000Z,,0.0,0.0
Nana Nishimura@DigenAI公式アンバサダー,2024-05-20T23:55:49.000Z,congratulations to bitcoin for soaring to,0.0,0.0
Pin,2024-05-20T23:55:49.000Z,all you need is only bitcoin ethereum and solana,0.0,1.0
Steven Lubka,2024-05-20T23:55:48.000Z,if you dont count any of the times we were above k bitcoin is above its ath,0.0,0.1
Bitcoin Dentist . com . au,2024-05-20T23:55:47.000Z,well it is gods work thats for sure,0.5,0.8888888888888888
Gig-Gossip,2024-05-20T23:55:46.000Z,uber takes of fare fees leaving drivers with just no wonder of drivers think higher pay would improve their experience its time to free the prices join us in building a decentralized gig economy with and lets create a fairer future together,0.21666666666666667,0.47500000000000003
Alysson Dias Santana,2024-05-20T23:55:45.000Z,staying focused on the longterm goal is key to riding out market fluctuations,0.0,1.0
VAS,2024-05-20T23:55:43.000Z,bitcoin,0.0,0.0
Emre Ata #FreeCz,2024-05-20T23:55:43.000Z,bizim meme makerlardan birisi kobra murat abinin meme tokenini karabilir mi,0.0,0.0
Mosez Rodarte,2024-05-20T23:55:43.000Z,k immanent,-0.1,0.4
behindthecurtains,2024-05-20T23:55:42.000Z,btc eth,0.0,0.0
ももさんです,2024-05-20T23:55:42.000Z,,0.0,0.0
Bitcoin fixes that,2024-05-20T23:55:40.000Z,sagt wer wahrscheinlich menschen die von diesem system sehr gut leben,0.0,0.0
Kale,2024-05-20T23:55:38.000Z,you riding with us,0.0,0.0
ダン/FXトレード無料公開,2024-05-20T23:55:38.000Z,usdjpy,0.0,0.0
AlgoAlpha,2024-05-20T23:55:37.000Z,back is at k is going to make a breakthrough,0.0,0.0
Moutley1st // XRP,2024-05-20T23:55:36.000Z,happy bitcoin pizza day wishmeluck,0.8,1.0
"shadowbyday, PhD",2024-05-20T23:55:36.000Z,how would you feel if you didnt eat breakfast this morning,0.0,0.0
Consensus Protocol,2024-05-20T23:55:34.000Z,dive into the philosophy of bitcoin with insights from robert breedlove monika bravo wesley from bitcoinbay hosted by paul tarantino of byte federal they explore sovereignty freedom and property rights dont miss this deep dive into how can transform our world,0.0,0.4
Sprotel Bitcoin,2024-05-20T23:55:34.000Z,,0.0,0.0
KenzoXBT,2024-05-20T23:55:33.000Z,lol degens never learn about memecoins send btc back to range k,0.4,0.35
Brandon Arthur White,2024-05-20T23:55:33.000Z,i just have bitcoin and ethereum i figure if i dont have dogecoin itll succeed and its just one of those things that are beyond myself and for the better of humanity,0.5,0.5
Alec Bakhouche,2024-05-20T23:55:30.000Z,clark if you just did a drawing of a sandwich instead we could have figured this out immediately,0.0,0.0
CurPay,2024-05-20T23:55:29.000Z,btc btcusd advanced trade sell signal k macd crossover h avg price for a profit ex vol algorithm lightgbm rate will go down accuracy,0.12222222222222222,0.4444444444444444
ao,2024-05-20T23:55:28.000Z,ath,0.0,0.0
Snoopy,2024-05-20T23:55:27.000Z,really is a perfect storm for f filings reporting btc allocations namely pension funds swib landslide votes to overturn sab in house senate m growth turning positive rate cuts looming posthalving miner capitulation feels like its slowing with the,0.6136363636363636,0.7727272727272727
BlockTrends,2024-05-20T23:55:27.000Z,em mil dlares nesse momento,0.0,0.0
"fireknife.crypto “ De.Fi Army""",2024-05-20T23:55:27.000Z,the ship set sail once again,0.0,0.0
Felipe Angelucci,2024-05-20T23:55:26.000Z,is next for,0.0,0.0
Jackbinswitch.btc ♟,2024-05-20T23:55:26.000Z,i often find myself frustrated with the inane childish and counterfeit behavior of so many of the people i have to share a country with then i take comfort in the fact that their inability to think critically is why they dont understand bitcoin and why ive been able to,0.020000000000000018,0.585
B.I.G.K.E.V,2024-05-20T23:55:25.000Z,she wont built for this she was bitcoin if anything,0.0,0.0
Anuz Doda,2024-05-20T23:55:25.000Z,the king of crypto is on a roll could we see a new alltime high in may the possibilities are endless,0.05712121212121213,0.5815151515151514
TurboETFnMemes,2024-05-20T23:55:22.000Z,we are soooo back and the king,0.0,0.0
Cafe Satoshi,2024-05-20T23:55:22.000Z,im starting a book club in washington dc see any keepers,0.0,0.1
Plan Bitcoin,2024-05-20T23:55:19.000Z,i like the simplicity of how you also incorporated global monetary policies,0.0,0.0
Fitzo Crypto (CRYPTO BULL UNTIL November 2025),2024-05-20T23:55:18.000Z,my first proper trading week on blofin and already making my btch,0.125,0.21666666666666667
iammrfinesse | Crypto,2024-05-20T23:55:18.000Z,btc send it higher,0.25,0.5
JAI (ℏ) • John Deaton for Senate,2024-05-20T23:55:17.000Z,leading on the way to breaking new ath altcoins will follow in tandem hbar xrp flr cspr eth,0.13636363636363635,0.45454545454545453
RASHEED,2024-05-20T23:55:16.000Z,please speak up thanks,0.2,0.2
Bitcoin That Only Goes Up,2024-05-20T23:55:15.000Z,unpopular opinion the us dollar financial system is a ponzi scheme heres why thread,0.0,0.0
De Betong,2024-05-20T23:55:13.000Z,how to identify coins that outperform bitcoin,0.0,0.0
Megh official | $PIG,2024-05-20T23:55:13.000Z,befi,0.0,0.0
0xChad,2024-05-20T23:55:13.000Z,bitcoin is just an overhyped memecoin in my opinion there are several cryptocurrencies that are better than bitcoin so bitcoin should enjoy the moment while it lasts because very soon better coins with better technologies will overshadow it no offense to bitcoin,0.35000000000000003,0.3833333333333333
SATOSHI SOMOS TODOS,2024-05-20T23:55:11.000Z,se acuerdan del anlisis tecnico que hicimos a bitcoin pues ac se esta dando al pie de la letra lo que comentamos sobre los saludos a todos los manos de papel,0.0,0.0
bitcoin=the future,2024-05-20T23:55:09.000Z,you have imported hundreds of terrorists who will become rapists and murderers not counting the ones that already have,0.0,0.0
Dorvil Gabriel,2024-05-20T23:55:08.000Z,there is nothing that can stop s dominance i cant wait for that k all time high milestone i cant decide if i want the price to drop for cheap or for k memes,0.28,0.6199999999999999
台股機器人,2024-05-20T23:55:07.000Z,adr,0.0,0.0
Market Prophit,2024-05-20T23:55:03.000Z,btc sentiment crowd bearish mp bullish out sentiment and other crypto stats at,-0.125,0.375
Bitcoin Dentist . com . au,2024-05-20T23:55:02.000Z,you are too brother a shining beaming beacon absolute winner love ya brother,0.35,0.75
エドワード/Bitcoin,2024-05-20T23:55:02.000Z,jake,0.0,0.0
Leader Crypto,2024-05-20T23:55:01.000Z,which ecosystem has the best communities or or or,1.0,0.3
Rex Kwondoe,2024-05-20T23:55:01.000Z,bitcoin oh dear no dont the asx top maybe but bitcoin is a total punt,0.25,0.625
Bogdanator,2024-05-20T23:54:59.000Z,he knows the ticker bitcoin etf is next in line,0.0,0.0
Bitcoin Banker,2024-05-20T23:54:56.000Z,he up in the,0.0,0.0
₿ítcøín₿øy,2024-05-20T23:54:55.000Z,never ask a er hisher you have,0.0,0.0
Walla Koala,2024-05-20T23:54:54.000Z,to the moon youd better believe it,0.5,0.5
Matt While,2024-05-20T23:54:54.000Z,new alltime high this week,0.1481818181818182,0.4972727272727272
pawle,2024-05-20T23:54:53.000Z,only buy bitcoin,0.0,1.0
Chris,2024-05-20T23:54:52.000Z,i sold almost all my rentals and bought bitcoin with the money,0.0,0.0
けむ,2024-05-20T23:54:52.000Z,bitcoinethereumlayersolanaavalahchebnbpolygoncosmosetc,0.0,0.0
John S,2024-05-20T23:54:51.000Z,well the only way we beat that is how i mentioned convincing millions of bitcoiners that securing their own stack is worth bucks a monthif we cant do that then bitcoin is lost to centralized wall st,0.35000000000000003,0.775
Bitcoin That Only Goes Up,2024-05-20T23:54:46.000Z,what about when bombed the uss liberty killing crew members and never apologized for it,0.0,0.0
BIM Exchange,2024-05-20T23:54:46.000Z,,0.0,0.0
Michael d’Angelo,2024-05-20T23:54:44.000Z,were about to explode but the recent hacks changed it bitcoin is now up and other altcoins but we believed that gala still the best coin to buy in the market gala to the moon,0.2916666666666667,0.30833333333333335
0xChad,2024-05-20T23:54:44.000Z,bitcoin is just an overhyped memecoin in my opinion there are several cryptocurrencies that are better than bitcoin so bitcoin should enjoy the moment while it lasts because very soon better coins with better technologies will overshadow it no offense to bitcoin,0.35000000000000003,0.3833333333333333
CryptoKingdomZ,2024-05-20T23:54:42.000Z,bitcoin miners face significantly reduced earnings in may despite bitcoin price rise,0.375,0.875
BitCoin,2024-05-20T23:54:42.000Z,ata all targets reached new signal for all details here,0.13636363636363635,0.45454545454545453
Discovering Bitcoin,2024-05-20T23:54:39.000Z,discovered aud hyperinflation,0.0,0.0
Bitcoin Mindset (Flip Gold Gang),2024-05-20T23:54:38.000Z,at this rate gold parity is going to be per coin guess that will be the cycle too this time around,0.0,0.0
Bitcoin Chief (AKA OMA JI EGO),2024-05-20T23:54:38.000Z,lol,0.8,0.7
HANSOM stock,2024-05-20T23:54:36.000Z,,0.0,0.0
News by Amanda,2024-05-20T23:54:36.000Z,btc climbs above why is bitcoin up today bitcoin has officially climbed above the crucial level to start the week but why is btc up so much today afrisoft marketing,0.05,0.35
InnovatekMobile,2024-05-20T23:54:36.000Z,crypto breaking news did bitcoin reach its peak bitcoin experienced an uptick last week but remains within a wide trading range leaving investors questioning whether it has peaked or if the ral check us out,0.23333333333333336,0.45555555555555555
Tạp Chí Bitcoin - Việt Nam,2024-05-20T23:54:35.000Z,epik duck t tr a n memecoin tr gi triu la qua,0.0,0.0
Captain ₿TC ∞/2.1Q,2024-05-20T23:54:35.000Z,bitcoin fixes this,0.0,0.0
Milton libertad,2024-05-20T23:54:34.000Z,exploteth vuela tambin se viene ciclo alcistaaaaa,0.0,0.0
Fatih TONGUÇ (Pride Veteran),2024-05-20T23:54:33.000Z,shortular zerler dedik ama,0.0,0.0
Adrian Ramos,2024-05-20T23:54:32.000Z,velas de horas ya cruzo la resistencia fibonacci los dls target target target suerte,0.0,0.0
Sekzor,2024-05-20T23:54:31.000Z,many today are afraid to live their life to think for themselves to make mistakes but more importantly get out of it by themselves to take charge and be a leader to take control of their own destiny once this freedom appears and becomes everything,0.25606060606060604,0.7333333333333334
CoinageBuzz,2024-05-20T23:54:30.000Z,heres how you can check if youre eligible,0.0,0.0
Runekoz_btc,2024-05-20T23:54:29.000Z,is flying and im feeling generous get on the wl rt and drop your ordinal wallet below,0.0,0.0
Dr. John,2024-05-20T23:54:27.000Z,cravou o fundo de novo mizeravi kkkkk,0.0,0.0
Braelynn,2024-05-20T23:54:26.000Z,will btc hit a new alltime high soon exciting times ahead join for updates eth arb ksm nft ooki key icp ocean pyth hank lto iota ckb ethfi trx,0.1490909090909091,0.6986363636363636
César Cremonesi,2024-05-20T23:54:23.000Z,bitcoin,0.0,0.0
0xChad,2024-05-20T23:54:23.000Z,bitcoin is just an overhyped memecoin in my opinion there are several cryptocurrencies that are better than bitcoin so bitcoin should enjoy the moment while it lasts because very soon better coins with better technologies will overshadow it no offense to bitcoin,0.35000000000000003,0.3833333333333333
Trevor Aupaluktuq,2024-05-20T23:54:21.000Z,mcadjrhyuxkghqzzdrenrnrvt,0.0,0.0
G ERKINS,2024-05-20T23:54:20.000Z,keep running my investment up per coin i love to see it,0.5,0.6
CryptoTolga,2024-05-20T23:54:18.000Z,ekili bu tweeti rt et alttaki kiileri takip et ve bir arkadan etiketle,0.0,0.0
Felipe Angelucci,2024-05-20T23:54:16.000Z,thats what im saying im growing my stack to become a onecoiner then im sitting until million,0.0,0.0
Ben Miller,2024-05-20T23:54:15.000Z,seems like bitcoin and hamas are going in opposite directions,0.0,0.0
GG Era,2024-05-20T23:54:13.000Z,i was years old that time but ig if its going back in time with my years old body and throwing k on the bitcoin imma be rich,0.14375,0.2875
CoinCrafterella,2024-05-20T23:54:13.000Z,elevate your gaming at top bitcoin casinos mystake leads closely with stunning games massive bonuses and swift payouts explore the best in crypto gambling today,0.5,0.7
LCpl Joe Bitcoin,2024-05-20T23:54:13.000Z,try to take a cops gun,0.0,0.0
Bitcoiner Anonymous,2024-05-20T23:54:12.000Z,probablemente rumbo a los k,0.0,0.0
Leiðtogi,2024-05-20T23:54:08.000Z,,0.0,0.0
Samson Mow,2024-05-20T23:54:06.000Z,its incredibly risky to not have any exposure,0.9,0.9
Bobby C,2024-05-20T23:54:05.000Z,money grab,0.0,0.0
Sandro,2024-05-20T23:54:04.000Z,buy only bitcoin,0.0,1.0
Livingstone,2024-05-20T23:54:04.000Z,bitcoin is flying without wings,0.0,0.0
Money Wice.,2024-05-20T23:54:03.000Z,btc the best voice you ever heard,1.0,0.3
Pepe DYP Moon Mission,2024-05-20T23:54:02.000Z,wow hes spot on btc,0.1,1.0
Bitcoin That Only Goes Up,2024-05-20T23:53:58.000Z,what about when they bombed the uss liberty and never apologized for it,0.0,0.0
Sub Zero,2024-05-20T23:53:58.000Z,its been a good number go up day,0.7,0.6000000000000001
Paul Gabrail,2024-05-20T23:53:55.000Z,why is it that when i say every investment is the present value of all future cash flows that everyone understands within a minute of me explaining it even high school kids even people who are hype followers get it but when smart people dont understand even tho,0.09357142857142857,0.3269642857142857
NEXTSTEP,2024-05-20T23:53:55.000Z,btc short tp,0.0,0.3
Bitcoin Chief (AKA OMA JI EGO),2024-05-20T23:53:53.000Z,tai lopez one of the greatest internet marketer of all times,1.0,1.0
bobby,2024-05-20T23:53:53.000Z,that escalated quickly define conditions confluence have patience and above all never ever fade an ongoing macro uptrend trend is your fren always continuation up,0.16666666666666666,0.3
Christopher Inks,2024-05-20T23:53:50.000Z,continues moving on up btc,0.0,0.0
Mirabel,2024-05-20T23:53:50.000Z,profit this week so far join for updates eth clv dcr tusd spurs mdt unfi sol voxel gno link agix pendle strump,0.1,1.0
"Law, Johnnie",2024-05-20T23:53:50.000Z,solana gonna pumpim in all mid and small cap coinsand bitcoinbut my small caps im planning on holding till around this time next year and ill flip it to bitcoinits all for bitcoin at the end of the day,-0.2,0.36
PRIVATE INVESTIGATOR,2024-05-20T23:53:49.000Z,tu cuenta ha sido hackeada hago piratera tica para cuentas de redes sociales y recuperaciones dm me para cualquier solucin de piratera,0.0,0.0
SotaboZuu |$WELL l $PARAM l $BUBBLE l $BEYOND,2024-05-20T23:53:49.000Z,,0.0,0.0
フォルク,2024-05-20T23:53:49.000Z,just in,0.0,0.0
wyatt terrasch,2024-05-20T23:53:49.000Z,ten years ago while riding a bike with a child in tow the first three years i bought a home from the owner on a ten year note no bank and then i used the money not spent on rent equity to buy bitcoin i should have used the down payment to buy ten bitcoin then and rented,0.024074074074074067,0.12037037037037039
RASHEED,2024-05-20T23:53:48.000Z,na degenerate,0.0,0.0
Trade Sanatcısı,2024-05-20T23:53:48.000Z,sen sus hibirey syleme sen susta gzlerin konusun,0.0,0.0
CryptoTed,2024-05-20T23:53:47.000Z,,0.0,0.0
TimechainStats,2024-05-20T23:53:47.000Z,,0.0,0.0
orange point,2024-05-20T23:53:45.000Z,if youre not technical you find your local bitcoin developer and you buy them steak and ask them pointed questions about core and wallet software,0.0,0.05
Robert Maldonado,2024-05-20T23:53:44.000Z,,0.0,0.0
gravis,2024-05-20T23:53:41.000Z,no ones buying bitcoin to get rich this cycle you buy ethereum because youre not as late as you are with bitcoin you play the ethereumalt game and then you take profits at the end into bitcoin so of course bitcoin will go up thats where profits go eventually or tsla,-0.10833333333333334,0.5833333333333334
POWD3R Blockchain,2024-05-20T23:53:38.000Z,a bitcoin rwa project with partners who are already generating value in the real world,0.2,0.30000000000000004
Bitcoin Breaker,2024-05-20T23:53:37.000Z,jumping tomorrow,0.0,0.0
MDB,2024-05-20T23:53:36.000Z,indeed change is imminent,0.0,0.0
Richard Slammer,2024-05-20T23:53:35.000Z,bitcoin trading,0.0,0.0
SİYONACCİ/Teknik Analiz Stratejisi,2024-05-20T23:53:35.000Z,seviyesini grd,0.0,0.0
Ether Empress,2024-05-20T23:53:34.000Z,good news crypto enthusiasts the global crypto market cap has bounced back to trillion rising in the last day keep an eye on bitcoin now over,0.175,0.16666666666666669
Mitsef,2024-05-20T23:53:34.000Z,the pump continues got room for another k btc not financial advice do your own research,0.3,0.5
CryptoBits.BTC,2024-05-20T23:53:33.000Z,when goes to a million dollars there will still be people calling it a ponzi scheme,0.0,0.0
Crypⓣ⬡ ₿FF$,2024-05-20T23:53:33.000Z,k,0.0,0.0
Matteo Pellegrini,2024-05-20T23:53:29.000Z,do you wish for the bitcoin price to be higher you need more humans to buy do you wish to send bitcoin across the world you need humans to run the nodes do you wish to just hold bitcoin you need humans to mine a block,0.375,0.5
J-Rod.bitmap ⓧ,2024-05-20T23:53:28.000Z,liquid millionaires will be minted,0.0,0.0
Wall Street Bitcoin,2024-05-20T23:53:26.000Z,did you buy sub m,0.0,0.0
joeri.btc,2024-05-20T23:53:26.000Z,here we go just as expected fasten your seatbelts this could get wild really fast k incoming btcusd,0.06666666666666667,0.4666666666666666
Matthew Powell,2024-05-20T23:53:25.000Z,btc imagine waiting for k and bitcoin runs to in a single day oh yeah that just happened,-0.07142857142857142,0.21428571428571427
Pr⬡k⬡pt⬡n,2024-05-20T23:53:24.000Z,bitcoin bros were all gonna wagmi,0.0,0.0
うるる_全財産ビットコイン,2024-05-20T23:53:23.000Z,,0.0,0.0
RISK ON SOL,2024-05-20T23:53:23.000Z,runes on ever heard of they harness the power of bitcoins blockchain combining unmatched security with scarcitydriven value join the revolution and reach for the moon with us were hosting a and one of the prizes is a mysterious rune,0.0,1.0
풀소유 킴(쥬쥬),2024-05-20T23:53:22.000Z,,0.0,0.0
Ramontoshi,2024-05-20T23:53:20.000Z,well it looks like we might see tomorrow at new ath and mstr running close or even above,0.06818181818181818,0.2772727272727273
Dude,2024-05-20T23:53:20.000Z,ya its a valid point unless you disagree that on ct more natives hold large portfolios of ethalts than bitcoin you disagree with that statement,0.35714285714285715,0.4642857142857143
うるる_全財産ビットコイン,2024-05-20T23:53:23.000Z,,0.0,0.0
Eric O'Reilly,2024-05-20T23:53:19.000Z,blocktrainer ist gut darin das fiat system zu kritisieren und kennt sich mit bitcoin schon besser aus als die meisten plebs aber ja sbj ignoriert er einfach glaube er denkt fees werden explodieren naja jetzt wo ich mal deine aufmerksamkeit hab danke fr deine ganzen videos,0.0,0.0
FreeSolDev,2024-05-20T23:53:17.000Z,cash app as alternativesend ur self bitcoin directly so u can pay back ur sister and make ur relationship whole again inshallah,0.10000000000000002,0.26666666666666666
ANDIKA Pty Ltd,2024-05-20T23:53:12.000Z,andika bulletin may cryptos soar on ether etf hope as downbeat dimon sends gold silver to recorder highs,0.0,0.0
Bitcoin CounterFlow,2024-05-20T23:53:09.000Z,beautiful ainda cedo pra alta forte do ps halving mas com o bitico nao se brinca,0.85,1.0
Logistical Nightmare,2024-05-20T23:53:07.000Z,i wouldnt advise anyone to buy if i was highly invested myself therefore i get where youre coming from however for yourself its like playing with fire whether you own it or not at this point,0.38,0.77
Franny Diggz,2024-05-20T23:53:04.000Z,get bitcoin early,0.1,0.3
きんぞうビットコイン&STEPN,2024-05-20T23:53:03.000Z,athwww,0.0,0.0
LCpl Joe Bitcoin,2024-05-20T23:53:03.000Z,told us years ago the time is now please watch,0.0,0.0
ΞvanOnΞarth,2024-05-20T23:53:01.000Z,btc monthly chart still green as ever cant stop wont stop,-0.2,0.3
Draco,2024-05-20T23:53:01.000Z,japanese dont season dey katanas an sheeeit,0.0,0.0
Ripple Van Winkle | Crypto Researcher,2024-05-20T23:53:00.000Z,case study facilitating bitcoin for transactions at the bitcoin asia conference in hong kong,0.0,0.0
M_Matt,2024-05-20T23:53:00.000Z,exciting times ahead with bitcoins monthly chart looking strong,0.36666666666666664,0.7666666666666666
Alhay on Chain,2024-05-20T23:52:57.000Z,breaking just hit,0.0,0.0
TradeLink,2024-05-20T23:52:56.000Z,just in,0.0,0.0
Tinky Whiskas,2024-05-20T23:52:56.000Z,d,0.0,0.0
Scarlette,2024-05-20T23:52:56.000Z,could btc be gearing up for a recordbreaking surge join for updates eth gmt band dao sun ena matic luna dash saga theta lto pyth hank gno snx,0.0,0.0
Crypto Chiefs News,2024-05-20T23:52:55.000Z,breaking bitcoin btc price breaks k barrier new whales and market trends to watch btc,0.13636363636363635,0.45454545454545453
NY Casey,2024-05-20T23:52:55.000Z,love this please please everyone only quote bitcoin in m we are currently at m the world is on verge of massive change,0.125,0.75
Dangle,2024-05-20T23:52:54.000Z,stack natcats stack bitcoin ordinals history,0.0,0.0
Norman,2024-05-20T23:52:52.000Z,did it again congrats,0.0,0.0
montse barcons romer,2024-05-20T23:52:52.000Z,justice is served bitcoins integrity prevails and the truth finally shines through,0.0,1.0
