name,date,text,Polarity,Subjectivity
Los Carlos,2024-05-15T23:18:55.000Z,los motherfcking carlos are here to takeover blast rt and drop your wallet,0.0,0.0
anwar,2024-05-15T23:18:43.000Z,open twitterim learning about the basics of bitcoin and ethereum in s fundamentals of quest,0.0,0.5
ai-generated.eth,2024-05-15T23:18:42.000Z,ethereumstudy symbols and the meaning of words,0.0,0.0
xKryptoKidx,2024-05-15T23:18:16.000Z,these have the people behind them and the community to make them the biggest memes on pulsechain just like there are main memes on ethereum we will have top memes on pulsechain these combined will reach the b mc before any of the other ones hit that milestone,0.03541666666666665,0.4770833333333333
Emmanuel official trades,2024-05-15T23:17:54.000Z,if you are interested in learning more about crypto investments send me a direct message or drop a comment below crypto decentralized finance nonfungible tokens,0.2833333333333333,0.4666666666666666
Yousse09,2024-05-15T23:17:35.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id xelfxe,0.0,0.0
Latest Ethereum and Solana Token Scanner,2024-05-15T23:17:30.000Z,new stable token detected on ethereum name walmart weth contract xafcacbecfbafd liquidity locked total liquidity k has social links mkt cap k,0.05656565656565656,0.42373737373737375
Crypto News | Airdrop | Gem Searchers,2024-05-15T23:17:20.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id wstexngd,0.0,0.0
Latest Ethereum and Solana Token Scanner,2024-05-15T23:17:19.000Z,new stable token detected on ethereum name peezy weth contract xcbaeefffeabdfaef liquidity locked total liquidity k has social links mkt cap k,0.05656565656565656,0.42373737373737375
narihoumas1981 $WELL $MON,2024-05-15T23:17:17.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id yxucdp,0.0,0.0
NEGOCIOS,2024-05-15T23:17:13.000Z,dos hermanos que estudiaron en el mit fueron detenidos y acusados en eu de haber llevado a cabo un plan para explotar la integridad de la cadena de bloques ethereum y robar criptomonedas con un valor de mdd,0.0,0.0
Klever,2024-05-15T23:17:01.000Z,applications and services without l solutions ecosystem development is simply impossible conclusion the adoption of an ethereum etf will not only increase direct investment in ethereum but will also significantly enhance the importance and financial prospects of l,-0.03833333333333333,0.655
Klever,2024-05-15T23:17:00.000Z,resulting in improved quality and increased functionality ecosystem expansion with ethereums increased appeal and practicality thanks to etfs l projects are becoming fundamental building blocks of the ecosystem as they provide the necessary infrastructure for various,0.1625,0.6375
Klever,2024-05-15T23:16:58.000Z,stimulating innovation the growth of ethereum capitalization and user base through etfs creates additional incentives for innovation in l solutions developers and companies will strive to improve their technology to differentiate themselves from the competition,-0.8,1.0
Klever,2024-05-15T23:16:57.000Z,benefit from scaling as ethereum becomes more accessible through etfs the number of transactions and users increases l projects that improve scalability and reduce fees are becoming critical to supporting this growth attracting investment and developers,0.315,0.555
Klever,2024-05-15T23:16:55.000Z,why will l projects take off after the adoption of the ethereum etf everything is simple here one follows from the otherincreased institutional interest with the launch of the ethereum etf institutional investors will havea direct and regulated path to investing in eth,0.05,0.37857142857142856
Klever,2024-05-15T23:16:54.000Z,these projects play a key role in the further expansion of the ethereum ecosystem as they reduce costs and increase transaction speeds making the technology more accessible to a wider audience basic l solutions for ethereum,0.175,0.5
Klever,2024-05-15T23:16:53.000Z,spoiler what will happen with the adoption of the etherium etf with the advent of ethereum etf investors will pay attention to l projects these are projects that offer scalability and lower fees while leveraging the core security of ethereum,0.0,0.0
TheCryptoGang,2024-05-15T23:16:33.000Z,gncelleme krmz kesikli izgi altnda mum kapatmadan ok gzel likidite alp gitti tekrar gelirse kapan beklemem son low alt stoplar ilem kendini byle bir ilem daha kurgulanabilir onay ile,0.25,0.4
Cryptoleer,2024-05-15T23:16:25.000Z,heres a recent mega thread centered around s new chain built with sdk read it and pass it on ankr atom,0.06818181818181818,0.3522727272727273
Maryland Jukes,2024-05-15T23:16:12.000Z,ignite your earnings potential with s staking pool on unicrypt we have more than m sowa staked month after the launch dont miss out on this sowa,0.25,0.75
"Marco Ferreira (∎, ∆)",2024-05-15T23:16:08.000Z,restaking in solana restaking on solana is coming join for a possible airdrop site codes ugzq gvcz wpuhj gxhgd then say i didnt warn you,0.0,1.0
ETH MACD indicator,2024-05-15T23:16:05.000Z,super big chance in a billion price,0.16666666666666666,0.3833333333333333
Tamar Farrier Xally,2024-05-15T23:16:05.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id iohk,0.0,0.0
Karl Sarkans,2024-05-15T23:15:57.000Z,mit grads stole million from others ethereum holdings anton perairebueno and james perairebueno used some security fault to steal,0.0,0.0
Parrot Coin,2024-05-15T23:15:23.000Z,in a swiftly changing digital currency terrain the conventional heavyweights bitcoin and ethereum encounter a phase of downturn eclipsed by the rise of fresh faces within this dynamic transition furrever token emerges as a compelling contender captivating investors with i,0.1595238095238095,0.4373015873015873
skyswimmerTabi,2024-05-15T23:15:19.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id chawfk,0.0,0.0
prigozhin12,2024-05-15T23:15:18.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id bjelrama,0.0,0.0
"jof Boy ""$UNIO",2024-05-15T23:15:10.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id apaqygrd,0.0,0.0
Espacio Cripto,2024-05-15T23:14:54.000Z,entrate todo lo que se esta construyendo en el ecosistema de zksync y su aportacin a la comunidad de ethereum,0.0,0.0
Espacio Cripto,2024-05-15T23:14:50.000Z,zksync cambiar ethereum hace unas semanas tuvimos de invitado a head of growth en latam de una layer de ethereum que proporciona transacciones rpidas y de bajo costo utilizando la tecnologa de zkrollups,0.0,0.0
Defi Evangeline | $SYS,2024-05-15T23:14:11.000Z,sys is the best of btc and eth buy and hold with your dear life,1.0,0.3
XCH NFT,2024-05-15T23:14:04.000Z,ethereum strategy game apeiron reveals million esports championship decrypt,-0.4,0.4
E_Cr7,2024-05-15T23:14:03.000Z,pxl,0.0,0.0
BITCOINHABER,2024-05-15T23:13:49.000Z,altcoinler ykselie geti mi ve tm haberleri iin bizi takip edin hi bir eyi karmayn,0.0,0.0
DTM,2024-05-15T23:13:47.000Z,ethereum etf chances slim to none as sec considers eth security,-0.1,0.6
cyrus Reid,2024-05-15T23:13:45.000Z,you lost your login information or was your account compromised for every account recovery let me be your hacker,0.0,0.0
@yebyen@hachyderm.io,2024-05-15T23:13:30.000Z,til according to the ethereum foundation ethereums proofofwork system uses gigawatts of power continuously while its proofofstake system uses megawatts which is less as of may one ethereum transaction uses kilowatthours of energy,-0.16666666666666666,0.06666666666666667
KryptoMagazin,2024-05-15T23:13:11.000Z,neuer artikel ethereumwale stocken auf groinvestoren zeigen vertrauen in die zukunft von eth,0.0,0.0
Ashleigh James 'lingo',2024-05-15T23:13:09.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id hixrrcs,0.0,0.0
Crypto Hunter,2024-05-15T23:12:49.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id xquqmtey,0.0,0.0
Akahay Kulkarni,2024-05-15T23:12:30.000Z,the future of crypto is shining bright,0.35000000000000003,0.46249999999999997
Alla M.SOUL,2024-05-15T23:12:27.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id fdxsrow,0.0,0.0
Young Peezy,2024-05-15T23:12:12.000Z,pepe named his social handles youngpeezy confirmed by in the boys club comicspeezy s alter ego now trading live on with xfddbcecbabdbef,0.1898989898989899,0.5222222222222223
MetaVersig,2024-05-15T23:11:58.000Z,at full scale ls will be cheaper than solana and solana will never be as secure as ethereum,0.375,0.575
ELKORCH YOUSSEF,2024-05-15T23:11:48.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id buwdxshn,0.0,0.0
0x1,2024-05-15T23:11:48.000Z,investigation,0.0,0.0
"相場珈琲 (,)(L3, ) ( )",2024-05-15T23:11:45.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id mmpbji,0.0,0.0
ABC,2024-05-15T23:11:38.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id qpwvsf,0.0,0.0
BitsPuls,2024-05-15T23:11:35.000Z,moonbag presale is here join the race to riches with a roi potential stake now for an apy,0.0,1.0
COINTURK NEWS,2024-05-15T23:11:32.000Z,altcoins show gains following bitcoin price increase us and stay up to date with the latest developments for,0.25,0.5
BecauseBitcoin.com,2024-05-15T23:11:30.000Z,dune in the past month alone almost million new crypto tokens were generated doubling the total number produced on from to,-0.03787878787878788,0.48484848484848486
Dan | Crypto News,2024-05-15T23:11:00.000Z,lutilisation des couches l dethereum monte en flche malgr les critiques preuve de sa rsilience et de son potentiel long terme,-0.05,0.4
Decrypt,2024-05-15T23:10:12.000Z,the airdrop finally has a firm date but its later than expected more ethereum tokens will be handed out as a makegood however here are the detailsclick to read,0.039999999999999994,0.45999999999999996
Leona,2024-05-15T23:09:57.000Z,eth analysis on d chart join for updates btc pepe gme amc xno iris scrt vite hard fet ctxc arkm bnb bch trx fet wbtc lazio alpine ankr ptu,-0.2916666666666667,0.5416666666666666
BH NEWS,2024-05-15T23:09:50.000Z,bitcoin surge drives altcoin gains us and keep up to date with the latest developments for,0.5,0.9
盧鬆鬆,2024-05-15T23:09:47.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id rolruj,0.0,0.0
Andreia,2024-05-15T23:09:33.000Z,thank you bubbling fam hope we all meet one day d,0.0,0.0
"相場珈琲 (,)(L3, ) ( )",2024-05-15T23:09:23.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id rcsgnsnf,0.0,0.0
Lennox,2024-05-15T23:08:39.000Z,eth analysis on d chart join for updates btc pepe gme amc doge xrp floki shib wif wld bone near ena aevo op arb trb vgx neo twt,0.1,0.4
Diego Cadena Avila $MON $UNIO $BEYOND,2024-05-15T23:08:29.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id ontpbh,0.0,0.0
ii888nbk1.xplorer.fuel $GAME,2024-05-15T23:08:21.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id mqaae,0.0,0.0
閻魔SHIB,2024-05-15T23:08:07.000Z,shib,0.0,0.0
0x8nouns,2024-05-15T23:07:54.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id ryytjm,0.0,0.0
SHAY - Memecoins / Base,2024-05-15T23:07:50.000Z,especially andy on ethereum,0.0,1.0
hoo,2024-05-15T23:07:40.000Z,i bought ethereum in when did you,0.0,0.0
Bitcoin & Cryptocurrency,2024-05-15T23:07:25.000Z,bitcoin stijgt voorbij k na nieuwe inflatiecijfers in de vs,0.0,0.0
eduardo kaneko,2024-05-15T23:07:22.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id qxxiiwv,0.0,0.0
Bitcoin & Cryptocurrency,2024-05-15T23:07:21.000Z,van naar het goedkope cryptoinvesteringsplan,0.0,0.0
Aligned,2024-05-15T23:07:18.000Z,aligneds cost structure consist of requesting proof verification checking the aggregated signature in ethereum and submitting the results accessing the verification results step is already cheaper than verifying an aggregated proof onchain we also have,0.0,0.0
Bitcoin & Cryptocurrency,2024-05-15T23:07:17.000Z,coinbase ervaart vier uur durende systeemuitval,0.0,0.0
Aligned,2024-05-15T23:07:17.000Z,a group of ethereum validators reexecute the verification of proofs and sign the results using bls signatures if a significant majority of them agree the aggregated signature is transmitted to ethereum this bls signature verification process costs around gas which is,0.375,0.875
Aligned,2024-05-15T23:07:16.000Z,smashing onchain verification costs the current onchain verification costs in ethereum are high reaching m usd per year these costs come from data storage access and computation aligned is poised to revolutionize the cost landscape of zeroknowledge proofs,0.08,0.47
Bitcoin & Cryptocurrency,2024-05-15T23:07:13.000Z,ftx verlengt deadline voor indiening schuldvordering tot augustus,0.0,0.0
Bitcoin & Cryptocurrency,2024-05-15T23:07:09.000Z,blastup voorverkoop sluit binnenkort laatste kans om blp met korting te kopen,0.0,0.0
Bitcoin & Cryptocurrency,2024-05-15T23:07:04.000Z,robinhood lanceert solanastakingdiensten in de eu,0.0,0.0
Silent Growth Mind,2024-05-15T23:06:20.000Z,bingx will eigenlayer airdrop result in a crash of ethereum price,0.0,0.0
ULONEMETH Tabi,2024-05-15T23:06:08.000Z,ethereum an opensource decentralised computing infrastructure that uses blockchain technology to synchronise and store changes in state the cryptocurrency native to ethereum is ether bama,0.0,0.0
Tony,2024-05-15T23:05:56.000Z,le casse du sicle sur ethereum frres dvalisent la blockchain en secondes chrono,0.0,0.0
Live Price Crypto,2024-05-15T23:05:55.000Z,price daily data rsi moving average bollinger bands weekly since monday,-0.075,0.19999999999999998
Jason Pippenger,2024-05-15T23:05:52.000Z,not to mention i got my info years ago and it wasnt on x i have a wealth management advisor and he has made me this year on shib and ethereum alone he told me to invest in dinar and i did you will be deleting this shit soon you have my word,-0.2,0.8
Luffy Tabi,2024-05-15T23:05:43.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id yxpbf,0.0,0.0
Max Kryvonis,2024-05-15T23:05:40.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id ebzu,0.0,0.0
Toby Motre,2024-05-15T23:05:11.000Z,bitcoin ethereum dogecoin under pressure from macro data healthy corrections are part of the games,0.5,0.5
Degen Trader,2024-05-15T23:05:04.000Z,wojak daily degen score ca xfbabfaeafadcaab it is moving farther away from an optimal entry but is truly a specimen of a trade setup and a good opportunity to share what i look for heres why,0.35,0.30000000000000004
cryptoFOXXY,2024-05-15T23:04:59.000Z,ethereum bull flag breakout is a new eth ath on the horizon via,0.13636363636363635,0.45454545454545453
NTiRi,2024-05-15T23:04:57.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id durucab,0.0,0.0
Sikenzu,2024-05-15T23:04:56.000Z,gme,0.0,0.0
Plebbit Enthusiast,2024-05-15T23:04:56.000Z,as an adminless pure peertopeer decentralized social media protocol with its token utilized for tipping i anticipate its market cap will skyrocket into the billions once it gets the visibility it deserves,0.1238095238095238,0.2833333333333333
PokermonFace,2024-05-15T23:04:51.000Z,bitcoin ethereum basedai,0.0,0.0
Crypto24club,2024-05-15T23:04:49.000Z,ethereum solana and one more ethrival will benefit from rise of artificial intelligence real vision analyst,0.03333333333333335,0.6
Bitcoin & Cryptocurrency,2024-05-15T23:04:48.000Z,broers stelen miljoen in seconden in unieke ethereum diefstal,0.0,0.0
"@Starboy | Bluecore Labs (,) THENA",2024-05-15T23:04:34.000Z,mission is to redefine the computational landscape for ai applications by providing a decentralized gpu sharing economy at the heart of this ecosystem is the ogpu token a cryptographic asset powered by ethereum blockchain technology ogpu eth,0.0,0.0
"강이다 , Tabi",2024-05-15T23:04:26.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id juslyv,0.0,0.0
"DoA ,Tabi",2024-05-15T23:04:22.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id kqgkxto,0.0,0.0
孙新鹏5337.05337.0 $WELL $MON,2024-05-15T23:04:19.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id vqadeunb,0.0,0.0
Tony,2024-05-15T23:04:14.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id uxyhldr,0.0,0.0
Ricky Bobbyy,2024-05-15T23:03:39.000Z,in the next few days if the eth etf is going to be approved someone will know ahead of schedule and the eth price will make a serious move delay is priced in approval is not,-0.17777777777777778,0.25555555555555554
Lean,2024-05-15T23:03:37.000Z,eth analysis on d chart join for updates btc pepe gme amc people bb not rez omni tao saga tnsr w ena ethfi bome fxs omg btt aog,0.0,0.0
"강소랑 ,Tabi",2024-05-15T23:03:35.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id yzjbajw,0.0,0.0
BomB the DRop,2024-05-15T23:03:32.000Z,dhm until mint on opensea another teaser ya i got you if you dig the ones im postin wait til you see what im not showin ya st,0.0,0.0
"sung-SOo, Tabi",2024-05-15T23:03:32.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id zydsym,0.0,0.0
Oguzhan aka ganiccus,2024-05-15T23:03:32.000Z,price implications of the rejection of the ethbtc etfthe decrease in cpi in maythe decrease in cpi in junepotential interest rate cut a brief summary of my thoughts on ethbtc sell the rumor buy the news haha,0.1,0.31666666666666665
"SSOL ,Tabi",2024-05-15T23:03:29.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id cdjpa,0.0,0.0
Ethereum Gas Price Chart,2024-05-15T23:02:52.000Z,current safe low gas price gwei fee chartd,0.16666666666666666,0.39999999999999997
Pierre Wiki,2024-05-15T23:02:37.000Z,pour ceux qui nont pas suivi lanne dernire en crypto une pratique dite sandwich permet certains de se faire de largent sur le dos des traders sur les bourses dcentralise certains validateurs ethereum avaient en quelque sorte pris ces escrocs leur propre jeu,0.0,0.0
CHAD COIN,2024-05-15T23:02:32.000Z,listen up virgins get your act together and join the chad movement telegram coingecko web slacking start stacking and lets dominate this crypto game,-0.4,0.4
dandanlol.eth RetroBridge,2024-05-15T23:02:27.000Z,ethereum,0.0,0.0
BitDraw.io,2024-05-15T23:02:02.000Z,attention lottery enthusiasts a fresh round of the eth hourly lottery is live secure your crypto win get entry at,0.2872727272727273,0.48
Kate Moul .hft,2024-05-15T23:01:29.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id dpkbufl,0.0,0.0
Pedro Gomes,2024-05-15T23:01:13.000Z,now that everyone is onboard with we can start thinking about next steps allowing eoas to upgrade to scas is incredibly important and provides exactly that lets include both and in the next ethereum upgrade,0.1625,0.3125
SPXLおじさん,2024-05-15T23:01:05.000Z,rsi rsi rsi rsi crypto fear greed index greed,0.0,0.0
Chippy D,2024-05-15T23:01:05.000Z,cookie is a multichain solution on chains including ethereum polygon arbitrum avax bnb chain and base,-0.8,1.0
TheGreatWhite Crypto,2024-05-15T23:00:45.000Z,dojs first mev lawsuit against ethereum sets precedent for exploiting code as a crime experts weigh in on the implications,0.25,0.3333333333333333
ripe,2024-05-15T23:00:28.000Z,a continually evolving onchain piece afterglow reflects the most recent blocks on ethereum,0.25,0.375
Greenpill Kenya,2024-05-15T23:00:14.000Z,it was an awesome event and to the global crypto community karibu africa,0.5,0.5
Xtrend SOL,2024-05-15T23:00:03.000Z,trending coins h amc gme nvda tsla ffie pepez spx hoodie brett,0.0,0.0
Market Prophit,2024-05-15T23:00:03.000Z,eth sentiment crowd bearish mp bearish out sentiment and other crypto stats at,-0.125,0.375
Xtrend ETH,2024-05-15T23:00:02.000Z,trending coins h amc wif not pxl pedro bebe monkas mew carv,0.0,0.0
Crypto Cartel Boss,2024-05-15T22:59:59.000Z,im pixelated on this pxl,0.0,0.0
zoinky,2024-05-15T22:59:35.000Z,lol all levels ethereum is just as useful,0.55,0.35
CoinageBuzz,2024-05-15T22:59:34.000Z,morgan stanley invested million in bitcoin,0.0,0.0
moneymaker.xrd,2024-05-15T22:59:24.000Z,antes bitcoin maxi hoje ethereum maxi depois solana maxi,0.0,0.0
TopOTheLIne,2024-05-15T22:59:20.000Z,help send the first snail into space bts ponke pepe wif normie brett cost hobbes keycat gummy sol sydney btc pelf zazu speed crodie amc gmc popcat mini sc,0.25,0.3333333333333333
Sharpe Signals,2024-05-15T22:59:01.000Z,just in the doj arrests anton and james pepairebueno for a m crypto heist via ethereum blockchain using an mev exploit raises questions about blockchain integrity,0.0,0.0
Paco,2024-05-15T22:58:52.000Z,si le ponas dlares a hex cuando sali en ao tenas de dlares la clase de activo de mayor rendimiento de la historia este ciclo es nuestro cryptobros no compren ni bitcoin ni ethereum no sean boludos,0.0,0.0
oshuajayzo.eth (zoomer/acc),2024-05-15T22:58:46.000Z,you should onboard these folks w bitcoin lightning network etcethereum has terrible rep although it does have gr use cases way too many scams vaporware integrated w ecosystem v i say this w luv u r smart proactive dev bitcorn may serve thee,-0.09523809523809523,0.7142857142857143
Utiq,2024-05-15T22:58:33.000Z,ethereum leads with over us mln in daily nft sales forkast news,0.0,0.0
CoinageBuzz,2024-05-15T22:58:14.000Z,peaq joins mastercard start path program connects depin with tradfi,0.0,0.0
"sUUNZ ,Tabi",2024-05-15T22:58:00.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id xqueun,0.0,0.0
"GO ,Tabi",2024-05-15T22:58:00.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id wcdblgv,0.0,0.0
"HANJUNE ,Tabi",2024-05-15T22:57:59.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id vkbba,0.0,0.0
Crypto Hulk,2024-05-15T22:57:50.000Z,warning illegal ethereum securities sold usa sec to crack down,-0.2518518518518518,0.462962962962963
leandro Fumão,2024-05-15T22:57:29.000Z,porque esse cidado nunca responde isso o literalmente tremedo quando questionado se o um valor mobilirio ou uma mercadoria e ele se recusa a responder pergunta eth xrp,0.0,0.0
7174.eth,2024-05-10T23:59:59.000Z,no it hasnt and clearly a technology that eliminates intermediaries and obviates reporting what typical quarterly financials report should have specific laws on disclosures how does solana or ethereum register pretending this gaping hole doesnt exist is asinine,-0.022222222222222213,0.3361111111111111
memecoinrich,2024-05-10T23:59:49.000Z,are you jumping on this gem,0.0,0.0
CoinageBuzz,2024-05-10T23:59:00.000Z,a glimmer of hope for ethereum spot etfs sec gets the change it wanted,-0.1,0.6
RobinDesBois,2024-05-10T23:58:27.000Z,coming back from holidays few days before going back to work so im a bit away from the screen which is good sometimes we are very close to the bottom for bitcoin and ethereum just a few more chop before the up trend come back just be patient i got some stablecoins,0.125,0.2
"It's V (,)",2024-05-10T23:57:51.000Z,dolan is just relaxin,0.0,0.0
CoinageBuzz,2024-05-10T23:57:46.000Z,bitcoins kimchi premium shrinks amidst south koreas fading crypto fervor,0.0,0.0
ohmywhale,2024-05-10T23:57:21.000Z,cvc cvc xe upbit hot cvc xeadf,0.25,0.8500000000000001
Hodlmonkey,2024-05-10T23:56:50.000Z,well see itd equally possible right now we could have just been dumb exit liquidity for ripple sad but equally true for all we know jdm coin on ethereum could be shat out and they just say nope this is what your using we are all speculating,-0.04785714285714286,0.7371428571428571
Karli Badgley,2024-05-10T23:56:49.000Z,i sold everything and went all in on this trading bot,0.0,0.0
ohmywhale,2024-05-10T23:56:41.000Z,cvc cvc xfea upbit hot cvc xeadf,0.25,0.8500000000000001
Thales,2024-05-10T23:56:40.000Z,the data suggests that the market leans slightly towards bullish sentiment with more call options than put options for both and however the market is experiencing weakness due to decreasing prices and volume the low levels of implied volatility,0.05208333333333334,0.33541666666666664
"Rodion (,)",2024-05-10T23:56:35.000Z,such a beautiful day taking wifs brother on a walk,0.425,0.75
Yoda,2024-05-10T23:56:06.000Z,yo this you,0.0,0.0
Cripto Diario | Noticias,2024-05-10T23:55:39.000Z,base tuvo el doble de transacciones que ethereum en abril,-0.8,1.0
Bigman | 'Orange Web3,2024-05-10T23:55:30.000Z,hello everyone lets check out this new project on linity platform karak is a universal restaking platform that enhances security for blockchain applications it allows users to use their staked assets like ethereum or stablecoins,0.06818181818181818,0.22727272727272727
ojorb.eth,2024-05-10T23:55:16.000Z,gday mate,0.0,0.0
sun,2024-05-10T23:55:08.000Z,this is look like you habibi pixi,0.0,0.0
Market Prophit,2024-05-10T23:55:05.000Z,eth sentiment crowd bullish mp bullish out sentiment and other crypto stats at,-0.125,0.375
ᗩᖇYᗩ ᖴIᑎᑎ 𝐒𝐞𝐦𝐢-𝐀𝐔,2024-05-10T23:55:04.000Z,bueno si deber ah haba terminado as como haba llegado a ethereum se ira volando del bosque de vuelta arcadia,0.0,0.0
Evgeny Kalashnikov,2024-05-10T23:54:59.000Z,enjoy,0.4,0.5
Sam 701,2024-05-10T23:54:57.000Z,waiting for ethereum and cyber sharding or whatever its called dem damn gas fees,0.0,0.0
STACK HACKZ,2024-05-10T23:54:53.000Z,tienes trabajos exclusivos de hacking dm y pide mi servicio,0.0,0.0
"#BTCPuppet (,)",2024-05-10T23:54:29.000Z,beautiful day gm,0.85,1.0
josesaldua,2024-05-10T23:54:26.000Z,is that dolan chillin while the market is red,0.0,0.0
Dolan Duck,2024-05-10T23:54:21.000Z,quak,0.0,0.0
emretb,2024-05-10T23:54:19.000Z,bro we need to make sure we hold if not we need to keep an eye on range worst case k support,-0.25,0.9444444444444444
Fola,2024-05-10T23:53:25.000Z,on meria meria a francebased institutional grade staking service founded in has for a while been a part of polygon pos success story they have a bit of a record ranging from mining rigs for ethereum and bitcoin,0.3,0.0
SWFT Blockchain,2024-05-10T23:53:23.000Z,hi team wed love to invite you to list sonic on our crosschain bridge swaps send us a dm to know more about the information melbd,0.5,0.55
STACK HACKZ,2024-05-10T23:53:18.000Z,tengo trabajos exclusivos de hacking dm y pide mi servicio,0.0,0.0
Jay,2024-05-10T23:53:09.000Z,crypto update ethereum network first inflationary period postmerge donald trump procrypto stance supports keeping crypto businesses open in the us bitcoin options billion set to expire impacting market sec cautious approach potential restrictions on,0.0375,0.6083333333333333
erika decker,2024-05-10T23:50:28.000Z,when your brain is thoughts about crypto memes,0.0,0.0
GatorJBNC,2024-05-10T23:49:37.000Z,loopring lrc introduces loopring pay a layer payment protocol that enables fast secure and lowcost transactions on the ethereum blockchain improving scalability and usability,0.30000000000000004,0.6
Kuwait Zone,2024-05-10T23:49:30.000Z,ark invest updates its spot ethereum etf application removing staking to potentially comply with sec guidelines the post ark invest removes staking feature from its ethereum spot etf filing appeared first on crypto briefing,0.049999999999999996,0.6444444444444445
Crypto Diva,2024-05-10T23:49:28.000Z,moonbeams glmr surges in hours as upbit lists glmrbtc despite a tough year moonbeam the ethereumpolkadot bridge shows resilience and innovation,-0.3888888888888889,0.8333333333333334
EthereanVibin | 0xVibin.eth,2024-05-10T23:48:26.000Z,sec is running out of reasons to block the ethereum eth etf,-0.1,0.6
HomeValidator.eth,2024-05-10T23:48:07.000Z,im aligned that this wouldnt end up being neutral research and anyone claiming that would be a fool with that said i believe the ethereum community and governance process is smart enough to have new goodfaith but with certain financial incentives actors be more involved,0.1774891774891775,0.44480519480519476
L4L0,2024-05-10T23:47:45.000Z,collection offer diamond farming mfers want to kill the market like did with ethereum nfts can devs do something,0.0,0.0
Imabit Inc,2024-05-10T23:47:39.000Z,the unified architecture of ethereum minute read,0.0,0.0
Imabit Inc,2024-05-10T23:47:36.000Z,ethereums next hardfork pectra minute read,0.0,0.0
Platzregen,2024-05-10T23:47:24.000Z,smoke ada snek shib sol floki eth bonk pepe,0.0,0.0
The Geo-Political View,2024-05-10T23:47:20.000Z,ethereum transaction fees hit record low as layer networks siphon activity,0.0,0.3
Bitcoin Addict Thailand,2024-05-10T23:47:16.000Z,ark invest shares staking spot ethereum etf,0.0,0.0
Autism Steam Roller,2024-05-10T23:47:14.000Z,truly one of the better tokens on ethereumnot to mention that its literally one blockchain on top of another or two chains combined im a tad slow so ill have to get the deets from dev later tldr is this shits a movie and cant diesolana,0.039999999999999994,0.48
Captan_economy,2024-05-10T23:47:08.000Z,bu grafii gz nne alnca iler ktleirse sar trende gelirse mutlaka deerlendireceimortalama k k blgesine denk geliyoraadaki verilerle uyuuyor tcoin,0.0,0.0
AltCoinDaily.eth,2024-05-10T23:46:41.000Z,what about the first token on ethereum wmc,0.25,0.3333333333333333
CryptoDrifer,2024-05-10T23:46:10.000Z,ark invest and shares latest ethereum spot etf application removes collateralization wording,0.5,0.9
BullRunVisionary,2024-05-10T23:46:01.000Z,if you have as a respectably sized asset in your portfolio and you stopped dcaingvery sus,0.5,0.5
Aaron,2024-05-10T23:45:48.000Z,i wonder if ethereum is celebrating how long they survived,-0.05,0.4
Blockchain Brawler,2024-05-10T23:45:07.000Z,discover how ethereums blockchain is revolutionizing gaming pp transactions enhanced security and better profits for developers,0.5,0.5
TTIK,2024-05-10T23:45:04.000Z,presale has started be quick you dont want to miss out on this,0.3333333333333333,0.5
Jay,2024-05-10T23:44:46.000Z,requesting eth funds from the faucet on the ethereum holesky testnet blockchain request id vezkfodl,0.0,0.0
